probCluster1,probCluster2,probCluster3,probCluster4,cluster,site,id,replicate,subspecies,date_flowered_std,avg_protandry,avg_herkogamy,mean_petal_area_sq_cm
0.9709533477514727,0.029046652248527316,8.40873961908475e-24,0,1,GC,672,C,U,15,7,7,1.2485
0.8654442675525467,0.13455572778280217,4.664651269547031e-9,0,1,GC,673,A,U,22,7.25,3.5,1.5375
0.9905462262442863,0.009452360918107904,1.41283760577124e-6,7.760675354675527e-264,1,GC,673,B,U,13,6.75,2,1.8255
0.028986058696537607,0.9710139413034623,1.1481615147255323e-31,0,2,GC,673,C,U,26.5,9.25,7.5,1.487
0.7779552739657254,0.2220447260342746,1.4724783936600873e-23,0,1,GC,675,A,U,14,7,6,2.0585
0.9991194113233456,8.805611901994256e-4,2.748645513188733e-8,0,1,GC,675,B,U,8,5.25,4,1.411
0.9996102230986722,3.451913947263443e-4,4.4585506601483244e-5,0,1,GC,675,C,U,7,3,4,1.1985
0.9986320473809059,6.788391063787338e-4,6.891135127153091e-4,5.065450993766097e-229,1,GC,676,A,U,11,4.75,2.5,1.4465
0.990715030462557,0.009284969537442834,2.4521406125898326e-26,0,1,GC,676,C,U,11,5.5,7,1.663
0.9945055006804551,0.005493802634884383,6.966846605561398e-7,4.333030829887705e-283,1,GC,677,A,U,8,4.75,2,2.0305
0.3851397841243136,0.6148602158756494,3.7033186770880426e-14,0,2,GC,677,B,U,19,7.75,3.75,2.114
0.7271728232336032,0.27282717676639673,1.484433065805407e-51,0,1,GC,677,C,U,14,8.25,10,1.6023333333333332
1.3703540697395081e-18,3.7764438202962065e-20,8.633767188296361e-4,0.9991366232811704,4,GC,678,A,U,9,0,0,0.2705
1.7595941384947192e-13,1.9891944737776398e-15,0.9999999960263699,3.97345211936902e-9,3,GC,678,B,U,10,0.5,0.75,0.3864999999999999
9.116324120579945e-16,7.62658299410061e-18,0.0033206707408811025,0.9966793292591181,4,GC,678,C,U,11,0.5,0,0.416
1.772846675251654e-17,6.27127010106263e-19,0.0011522937850777235,0.9988477062149221,4,GC,679,B,U,13,0.25,0,0.314
1.3060442631961385e-16,6.271360952875392e-18,0.004072262382563784,0.995927737617436,4,GC,679,C,U,12,1,0,0.271
0.9944793161478357,0.0014013883066175768,0.004119295545546632,1.6866024328646609e-212,1,GC,680,A,U,15,4.5,2.5,1.338
1.2098781951085011e-17,1.2531990727826257e-19,8.10251451851836e-4,0.9991897485481481,4,GC,680,B,U,9,0,0,0.3616666666666667
1.7739611205529318e-14,5.419369874342915e-15,0.013632796659598921,0.9863672033403779,4,GC,680,C,U,21,1,0,0.3695
0.5823542333253426,0.41764576667462056,3.673874192715998e-14,0,1,GC,681,A,U,21,5.75,4,2.0575
0.8469944298752087,0.15300557012479135,7.396640662274649e-22,0,1,GC,681,B,U,20,5.25,6,1.8425
0.8956568010587839,0.1043431989412161,6.84756304915007e-34,0,1,GC,681,C,U,13,6.5,7.75,1.902
4.4654393778724835e-17,3.7285909013756685e-19,0.004282990348220096,0.99571700965178,4,GC,682,A,U,6,0,0.25,0.362
3.2362015963752334e-17,2.6078590688700305e-19,0.001186540415430792,0.9988134595845691,4,GC,682,B,U,9,0,0,0.3864999999999999
1.132606882335592e-11,6.779066836672172e-13,0.99999977572865,2.242593460772997e-7,3,GC,682,C,U,15,2.5,0.5,0.35350000000000004
4.930376447451173e-18,2.740401365729927e-20,3.077534840767397e-4,0.9996922465159234,4,GC,683,A,U,3,0,0,0.393
2.7442721163793617e-19,3.802212593291469e-21,1.4665652043662934e-4,0.99985334347956345,4,GC,683,B,U,3,0,0,0.305
6.482510977186929e-19,5.438301744253764e-21,1.0440171731188585e-4,0.999895598282688,4,GC,683,C,U,1,0,0,0.3625
3.768681394281779e-15,9.310953504892628e-17,0.006674334498588946,0.9933256655014071,4,GC,684,A,U,14,1,0,0.377
2.9458243854209146e-17,3.8961839135567137e-19,0.0013160216334566648,0.9986839783665433,4,GC,684,B,U,11,0,0,0.368
3.095599812282719e-14,3.331533599427154e-16,0.9999999943661793,5.6337893469110305e-9,3,GC,684,C,U,9,0,0.75,0.3755
7.469717387592867e-16,3.5392435837975215e-18,0.0027555522642246275,0.9972444477357747,4,GC,685,A,U,8,0.5,0,0.431
2.73072857520275e-16,3.567772953785288e-18,0.006955626380308797,0.993044373619691,4,GC,685,B,U,9,0.5,0.25,0.34650000000000003
3.1567895877198484e-9,5.39895246996782e-11,0.9999999967892208,1.0922854598928867e-23,3,GC,685,C,U,8,5.5,0,0.4455
0.9479002102566696,0.05209978974333038,8.687308874967535e-17,0,1,GC,686,A,U,13,7.75,5,1.8375
0.9424238595969713,0.05757614040302859,2.971573425812705e-17,0,1,GC,686,C,U,15,6,5,1.9495
0.0025520596449537165,0.9974479403550464,8.316777309772239e-43,0,2,GC,687,A,U,13,7.5,8,2.6225
0.9991210531259592,8.789236035389083e-4,2.3270501879662655e-8,0,1,GC,687,B,U,11,4,4,1.4875
0.6694045523835479,0.33059544761645193,1.73555769420451e-38,0,1,GC,687,C,U,14,7.5,8.25,1.9495
3.0943306174727365e-8,0.999999969056694,5.492452999913873e-72,0,2,GC,688,A,U,24,10,10.5,2.8745000000000003
0.001415380742228704,0.9985846192577713,2.7705780415069437e-31,0,2,GC,688,B,U,27,8,6.5,2.2135
9.834219565271896e-6,0.9999901657804349,1.384294154475865e-46,0,2,GC,688,C,U,37,7,8.5,1.9
7.802769398990235e-18,7.78240322985823e-20,3.2119887320481295e-4,0.9996788011267953,4,GC,689,A,U,6,0.5,0,0.34099999999999997
1.6883990356404225e-15,3.9085433697054584e-17,0.01746184600579204,0.9825381539942062,4,GC,689,B,U,12,0.75,0.25,0.3415
2.376866318344517e-13,6.591265332873339e-15,0.26352359557292826,0.7364764044268276,4,GC,689,C,U,13,1.5,0.25,0.35350000000000004
9.014016957971831e-4,0.9990985983042028,3.381629203924022e-20,0,2,GC,690,A,U,28,10,4.5,2.1035
0.11441444975437268,0.8855855502456272,1.581791714204011e-25,0,2,GC,690,B,U,18,8.5,6,2.1735
2.4784914636175642e-6,0.9999975215085365,5.5527593041991364e-27,0,2,GC,690,C,U,26,11.75,5,2.5715
0.9278418896319626,0.07215811036803717,1.9770824218369854e-16,0,1,GC,691,A,U,18,6.5,5,1.778
0.892205086827648,0.10779491317235192,1.0280664785306653e-26,0,1,GC,691,B,U,14,7.5,6.75,1.836
0.03380338022246138,0.9661966197775386,6.104833316996628e-44,0,2,GC,691,C,U,19,7.25,8.5,2.245
2.421391168718041e-5,3.223475665626323e-9,0.9999757828648371,3.281632087416305e-39,3,GC,692,A,U,6,2.5,0.5,1.0555
3.4740325136535157e-16,1.796573240152126e-18,0.010433265999116016,0.9895667340008837,4,GC,692,B,U,6,0,0.25,0.41
6.8032112982131706e-18,4.1726451139955215e-20,4.3438314256158005e-4,0.9995656168574384,4,GC,692,C,U,5,0,0,0.383
2.5858783806279694e-17,2.5470505559242987e-19,0.003663102118047155,0.9963368978819529,4,GC,693,A,U,6,0,0.25,0.346
6.365529455461362e-19,5.367566715503732e-21,1.0377224380357505e-4,0.9998962277561965,4,GC,693,B,U,1,0,0,0.362
1.4171323043315077e-17,1.0349763225736464e-19,0.0012781378236935835,0.9987218621763064,4,GC,693,C,U,0,0,0.25,0.391
5.016795136630739e-18,1.779817644939559e-19,0.0012373264430750885,0.998762673556925,4,GC,694,A,U,12,0,0,0.29300000000000004
3.043956206029634e-18,1.0106161710725642e-19,0.0011358185805997228,0.9988641814194001,4,GC,694,B,U,11,0,0,0.2815
3.3049829637226023e-18,7.209273393542369e-20,7.92843985366916e-4,0.9992071560146332,4,GC,694,C,U,10,0,0,0.3045
9.453780133745602e-11,2.259891022089801e-12,0.9999999999032023,5.147256435771485e-106,3,GC,695,A,U,13,0.75,2.25,0.413
1.573598621890249e-12,3.662893294520868e-14,0.9999999999983897,3.046020237481678e-45,3,GC,695,B,U,13,0.5,1.5,0.392
1.260968033230563e-15,9.478622950689088e-17,0.021048421223349833,0.9789515787766487,4,GC,695,C,U,16,0.5,0.25,0.326
1.33506320162019e-13,1.9189966458063926e-15,0.1817966920131203,0.8182033079867443,4,GC,696,A,U,10,1.5,0.25,0.361
7.134746946421642e-9,8.693653830619584e-8,0.9999999059287148,4.9916618048731825e-189,3,GC,696,B,U,10,11,2,0.28600000000000003
